,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide,x-corr-filtered,y-corr-filtered,x-vel-filtered,y-vel-filtered,speed-filtered,freeze-filtered,escape-filtered,hide-filtered
13,-9.550986842105264,1809.2,True,362.7545876630555,177.78963077603362,77.0,284.0,214.41310614362703,58.67994764870622,0.0204200636633518,364.943600165802,284.9738331838623,-0.019951022112938928,0.4566828951837131,-0.007256934632162703,-0.013953838818342773,0.015728086915571524,1.0,0.0,0.0,0.0,-0.019986082651318786,0.4556437850398331,-0.03211226992395389,0.3124077718735313,0.31405383902549777,0.0,1.0,0.0
14,-9.516447368421051,1834.4,True,364.0079590056694,177.0920191888356,74.0,284.0,215.244896756087,58.63123554593417,-0.0021506958562791,363.77649603033865,284.7142186635522,-0.02043932688166391,0.4562816362651502,-0.014649143061749505,-0.012037767556885797,0.01896062341267333,1.0,0.0,0.0,0.0,-0.021064609593671672,0.4633185236941646,-0.032355808270586595,0.23024215962994476,0.23250451694516372,0.0,1.0,0.0
15,-9.481907894736842,2298.0,True,365.98096170583113,176.8485639686684,74.0,284.0,216.4246612914928,58.32995083038806,-0.0274732378976099,363.0083925741704,285.02005899643365,-0.020735595146404343,0.4567543415709948,-0.008888047942213005,0.014181159175338394,0.016736268155695917,1.0,0.0,0.0,0.0,-0.02199313875333823,0.4666015144475637,-0.027855874789996758,0.0984897226019732,0.10235318860948889,0.0,1.0,0.0
16,-9.447368421052632,2283.0,True,368.0408453788874,176.6882391590013,76.0,284.0,216.55781684599373,57.95519943262408,-0.0718197157217673,360.2709685758549,284.6880124168255,-0.021867436037732557,0.456241132019823,-0.0339552267398463,-0.015396286535154785,0.03728274482957178,1.0,0.0,0.0,0.0,-0.022699054876759345,0.4656692709428203,-0.021177483702633434,-0.02796730514230239,0.035080706562125544,1.0,1.0,0.0
17,-9.41282894736842,1801.8,True,370.6126096126096,177.63769563769563,80.0,284.0,214.7440799153508,57.997838549112586,-0.1254606774273607,357.17695263854483,284.16580500957883,-0.023157745827797043,0.4554340108339704,-0.038709293701934724,-0.02421363557557868,0.045658619850906274,1.0,0.0,0.0,0.0,-0.023166216819612097,0.4618512043695016,-0.014014858285582542,-0.11454199719956037,0.11539621040237438,0.0,0.0,0.0
18,-9.37828947368421,2252.25,True,373.5811965811966,178.2044622044622,83.0,284.0,213.14531431689056,58.517049838938405,-0.1697455569133422,355.57771046281823,283.24543393167386,-0.02386578859440874,0.45401148984802764,-0.021241282998350926,-0.04267562957828261,0.047669712221900626,1.0,0.0,0.0,0.0,-0.02340426176095053,0.45684789540697995,-0.007141348240153021,-0.15009926887564973,0.15026905660079098,0.0,0.0,0.0
19,-9.34375,2190.5,True,376.5594613102032,180.52590732709427,87.0,283.0,209.20094725606,58.8137488320593,-0.2078508965203095,354.9743658914591,282.87502915513886,-0.02413514383090888,0.4534389940574017,-0.008080657095004185,-0.01717487371877894,0.01898086684909425,1.0,0.0,0.0,0.0,-0.023429052216428315,0.45216161145064965,-0.0007437136643335257,-0.14058851868990918,0.1405904857998487,0.0,0.0,0.0
20,-9.30921052631579,2118.0,True,378.775731822474,184.54402738432483,95.0,283.0,202.37723565710664,59.77819593480653,-0.2325791074589984,355.4529744541637,283.0081597716665,-0.02393128535000498,0.45364476007985555,0.006115754427117003,0.006172980673616166,0.008689542140391512,1.0,0.0,0.0,0.0,-0.023256207562645598,0.4488702487408536,0.00518533961348152,-0.09874088129388225,0.0988769406160996,0.0,0.0,0.0
21,-9.27467105263158,2747.0,True,380.2295837883752,188.62261861424585,102.0,284.0,194.64229472209328,60.34063126070234,-0.2282423539877555,358.20913541315264,283.41979988576213,-0.02278065567777963,0.45428098900426916,0.034518890166760484,0.01908686773240845,0.039444420368150025,1.0,0.0,0.0,0.0,-0.022902808134916675,0.4476900681130288,0.010601982831867675,-0.03540541883474302,0.036958702937613934,1.0,0.0,0.0
22,-9.240131578947368,2607.333333333333,True,379.7838148811046,193.71797494247,111.0,284.0,186.01925883574495,59.73060054514137,-0.1982681737905127,361.4635473861013,284.9054684016143,-0.0213701039217787,0.45657723091439617,0.04231655268002793,0.06888725730381111,0.08084642756215674,1.0,0.0,0.0,0.0,-0.02239143251440619,0.4491558086145156,0.01534126861531454,0.04397221504460369,0.04657156019134539,1.0,0.0,0.0
23,-9.205592105263158,2474.0,True,377.67475074104016,200.20897332255456,122.0,284.0,176.9163841763939,59.091392308079946,-0.1757409692983793,362.2089201869958,287.3046668600994,-0.020936841440333448,0.460285420185625,0.01299787444335763,0.11124567813686667,0.11200243588501381,1.0,0.0,0.0,0.0,-0.021753528478330286,0.45373163029305547,0.01913712108227713,0.13727465035619613,0.13860216099950834,0.0,0.0,0.0
24,-9.171052631578949,2278.333333333333,True,373.5884418434528,208.11338697878568,136.0,287.0,162.92424372321278,58.33203305530512,-0.165841911905854,360.1404507426422,288.4578257007515,-0.02170801829808705,0.4620677367863239,-0.023135305732608274,0.053469498020963326,0.05826001707822492,1.0,0.0,0.0,0.0,-0.021031831827574864,0.46174472752583273,0.021650899522662678,0.240392916983318,0.241365937915624,0.0,0.0,0.0
25,-9.136513157894736,1554.0,True,369.673475953032,217.6112272800386,152.0,308.0,144.5452305855055,59.29887730012649,-0.1092414570910744,361.79400386822886,289.453031551083,-0.02098716997147895,0.4636059220264034,0.02162544979824318,0.04614555720238627,0.05096148083106533,1.0,0.0,0.0,0.0,-0.020281691228470136,0.47316207005918764,0.022504217973141824,0.3425202760006474,0.3432587643427948,0.0,1.0,0.0
26,-9.101973684210526,1401.0,False,366.9449069973428,228.57821080602304,169.0,320.0,128.45323613014153,61.23833005280286,-0.0657317005470477,362.7262216186165,292.6661282456762,-0.020439958211217954,0.4685720683858983,0.01641635280782989,0.14898439078484785,0.14988610788543213,1.0,0.0,0.0,0.0,-0.01956949931684978,0.4873458227524486,0.021365757348610695,0.4255125807978283,0.42604864980927715,0.0,0.0,0.0
27,-9.067434210526317,1706.6666666666667,False,366.70069740410696,237.4618364974816,185.0,318.0,112.96232252197252,63.48450042013134,-0.0492089679345806,366.70069740410696,303.9618364974816,-0.018296288851513458,0.48603065919239824,0.06431008079113479,0.523757724194997,0.5276911408629907,0.0,0.0,0.0,0.0,-0.01896580624530207,0.5029638416683017,0.018110792146431333,0.46854056747559214,0.4688904607288585,0.0,0.0,0.0
28,-9.032894736842104,1587.3333333333333,False,366.8119972018188,259.4919552291011,199.0,350.0,164.08905560943523,62.738355469306754,-0.0472012365114845,362.94083187896535,341.44510417252013,-0.017747290899891736,0.5439646123222878,0.016469938548651655,1.7380185938966857,1.738096628961235,1.0,0.0,0.0,0.0,-0.018532920560944095,0.5181699355097463,0.01298657053073922,0.45618281524334003,0.4563676280560325,0.0,0.0,0.0
29,-8.998355263157894,1494.0,False,366.6882320133854,264.26343186465886,208.0,350.0,152.43372896383124,65.56728253436998,-0.0539690286867414,362.5768783726716,340.36932652923576,-0.017931702368065957,0.5423018957175205,-0.005532344045226549,-0.049881498143015505,0.050187355854103465,1.0,0.0,0.0,0.0,-0.0183106701759207,0.5310313147126913,0.00666751155070186,0.38584137608834834,0.38589898057915234,0.0,0.0,0.0
30,-8.963815789473685,1796.6666666666667,False,365.26485788113695,270.9747139165744,215.0,350.0,144.61545224257793,66.44816541449377,-0.0946652153777967,358.4300504552856,342.9586889685459,-0.019227117005450864,0.5463040014969798,-0.03886243912154726,0.12006317338377812,0.12619609652227415,1.0,0.0,0.0,0.0,-0.018306362209585574,0.5400444678948153,0.00012923899005375106,0.270394595463721,0.27039462634953726,0.0,0.0,0.0
31,-8.929276315789474,2653.0,False,363.0923308837384,274.27887695496514,221.0,350.0,130.81307209604935,67.96116504227713,-0.1159418667633301,363.0923308837384,338.77887695496514,-0.01783671279973493,0.539843704721739,0.041712126171478056,-0.19380890325722247,0.19824679682535282,0.0,0.0,0.0,0.0,-0.018493770082440478,0.5445271650362541,-0.0056222361856471045,0.13448091424316355,0.13459838719466258,0.0,0.0,0.0
